safetyreportid,field_count_raw,field_count_converted
23374959,69,69
23375945,63,63
23379819,62,62
23382291,63,63
23308251,79,79
23359820,67,67
23397949,73,73
23401097,65,65
23637093,61,61
23638146,77,77
23641953,78,78
23551575,65,65
23553128,68,68
23553142,67,67
23658146,67,67
23659185,72,72
23594600,65,65
23594882,73,73
23596125,63,63
23634438,66,66
23639136,72,72
17172001,55,55
17711095,73,73
23649476,72,72
23650962,68,68
23651004,61,61
23652610,61,61
23661601,63,63
23666648,78,78
23668497,60,60
23679703,68,68
23537380,68,68
23634087,66,66
23637031,72,72
15077558,63,63
15095864,71,71
15898560,70,70
15945149,74,74
23642620,68,68
23642983,68,68
23643092,77,77
23644589,69,69
23644684,67,67
23645212,69,69
23645603,80,80
23652946,76,76
23653189,66,66
23657725,64,64
23665487,66,66
23665568,65,65
23667984,66,66
23677785,68,68
23679352,66,66
23681391,71,71
23685751,67,67
23685832,73,73
23687047,70,70
23598641,77,77
23600546,65,65
23599244,69,69
23599811,72,72
23603565,55,55
23605266,69,69
23608137,63,63
23606939,77,77
23608911,65,65
23609235,79,79
23611472,69,69
23611045,70,70
23616187,65,65
23624597,78,78
23625471,82,82
23625781,72,72
23627563,53,53
23610213,65,65
23613034,59,59
23615355,68,68
23648322,71,71
23657676,64,64
23658257,62,62
23514527,79,79
23414152,64,64
23416163,59,59
23424654,76,76
23426140,70,70
23426760,75,75
23388075,69,69
23430824,70,70
23392153,68,68
23408797,66,66
23411498,50,50
23330822,65,65
23417816,57,57
23418545,67,67
23356295,70,70
23358077,72,72
23425620,75,75
23425673,64,64
23429804,74,74
23431142,63,63
23105075,74,74
23408979,64,64
23409817,68,68
23370283,59,59
23374023,78,78
23379637,66,66
23417230,55,55
23379785,64,64
23381380,68,68
23381771,68,68
23382176,67,67
23404074,64,64
23404465,75,75
23285043,69,69
23473139,71,71
23358630,66,66
23369766,83,83
23492903,72,72
23446152,71,71
23540598,67,67
23467751,75,75
23675192,71,71
23683630,70,70
23598434,65,65
23364561,72,72
23371622,70,70
23468121,77,77
23470618,67,67
23431314,69,69
23461093,74,74
23471137,74,74
23681008,65,65
23384559,66,66
23411762,67,67
23425735,71,71
23622182,73,73
23611427,62,62
23376217,78,78
23385585,74,74
23617888,65,65
23648167,65,65
23669203,73,73
23360372,63,63
23367810,61,61
23075130,68,68
23483998,69,69
23520442,73,73
23368146,71,71
23539835,69,69
23576690,53,53
23567313,74,74
23568176,63,63
23422525,73,73
23425050,71,71
23576586,74,74
23427843,71,71
23444691,56,56
23460290,72,72
23559456,61,61
23426311,74,74
23583518,70,70
23586610,73,73
23587015,73,73
23639389,84,84
23515721,66,66
23417111,75,75
23521863,73,73
23446391,71,71
23468113,57,57
23491980,75,75
23494910,65,65
23600252,62,62
23686751,67,67
23638118,69,69
23640562,68,68
23655223,72,72
23387087,55,55
23391165,66,66
23393891,76,76
23418705,60,60
23450066,62,62
23604948,50,50
23658035,72,72
23642946,74,74
23628681,75,75
23670819,71,71
23662243,76,76
23356493,70,70
23359113,64,64
23170119,65,65
23378733,70,70
23388875,74,74
23390375,64,64
23393372,74,74
23408379,62,62
23406913,74,74
23438969,79,79
23399136,65,65
23377176,67,67
23383966,80,80
23492745,86,86
23498334,71,71
23447727,72,72
23489437,66,66
23505184,74,74
23570379,74,74
23549500,74,74
23604522,46,46
23532590,58,58
23553111,70,70
23555876,71,71
23572819,61,61
23580919,66,66
23683202,72,72
23670128,75,75
23357403,72,72
23367514,73,73
23369916,70,70
23385806,65,65
23400185,78,78
23375982,66,66
23416968,73,73
23435154,69,69
23444321,86,86
23493284,63,63
23501493,71,71
23400377,46,46
23519836,67,67
23547309,73,73
23364831,64,64
23550644,72,72
23381063,73,73
23568207,69,69
23419506,73,73
23577399,76,76
23426458,74,74
23588915,72,72
23437654,80,80
23436354,81,81
23440513,60,60
23407577,65,65
23454699,61,61
23463299,62,62
23432377,73,73
23439019,75,75
23495219,74,74
23670496,59,59
23426848,68,68
23442576,75,75
23464675,78,78
23465485,76,76
23244996,68,68
23530239,66,66
23600865,67,67
23569387,59,59
23600628,71,71
23683066,63,63
23608161,64,64
23651212,68,68
23278424,54,54
23669436,64,64
23396523,63,63
23444083,83,83
23485232,67,67
23517321,54,54
23519857,62,62
23368610,74,74
23391276,73,73
23414322,75,75
23445454,71,71
23584590,68,68
23605907,70,70
23667567,61,61
23682256,68,68
23609119,73,73
23384400,72,72
23369712,75,75
23427721,72,72
23419231,61,61
23420217,77,77
23354868,72,72
23508803,59,59
23537934,76,76
23407102,69,69
23418009,74,74
23577683,59,59
23667762,68,68
23624473,72,72
23588041,58,58
23640363,73,73
23594116,59,59
23594789,84,84
23618874,75,75
23619279,59,59
23393163,73,73
23386220,71,71
23389728,70,70
23402663,72,72
23502150,72,72
23526503,59,59
23447316,75,75
23471711,76,76
23624399,73,73
23628010,64,64
23633108,73,73
23499209,62,62
23508011,79,79
23439200,70,70
23569144,75,75
23569320,60,60
23597804,70,70
23568772,72,72
23576076,61,61
23581045,73,73
23494668,67,67
23658297,70,70
23604535,62,62
23670475,74,74
23479644,75,75
23615160,77,77
23502176,62,62
23519834,63,63
23521845,62,62
23622221,68,68
23552678,76,76
23556622,59,59
23656509,71,71
23613107,59,59
23598968,61,61
23599549,69,69
23633787,66,66
23636298,70,70
23632910,53,53
23671128,59,59
23681725,70,70
23688339,74,74
23664073,78,78
23671053,59,59
23362499,75,75
23368325,74,74
23427394,66,66
23430905,72,72
23442535,77,77
23478019,68,68
23437919,58,58
23531100,69,69
23586591,74,74
23542803,48,48
23464272,73,73
23553629,76,76
23481606,71,71
23483994,75,75
23561028,63,63
23619558,61,61
23622178,72,72
23425574,71,71
23670306,60,60
23670454,62,62
23677635,76,76
23652449,80,80
23551138,73,73
23552973,84,84
23651368,72,72
23604045,64,64
23609268,72,72
23615843,71,71
23405354,66,66
23438546,70,70
23464938,73,73
23415817,60,60
23388319,69,69
23390534,75,75
23423434,53,53
23448774,65,65
23450355,70,70
23443737,74,74
23556549,71,71
23556778,67,67
23499804,62,62
23416421,71,71
23419080,54,54
23506576,62,62
23436333,61,61
23437439,57,57
23439545,66,66
23359037,82,82
23380311,74,74
23374980,83,83
23445687,72,72
23530890,66,66
23535426,71,71
23408376,65,65
23445030,75,75
23627280,62,62
23503555,64,64
23569161,65,65
23578314,78,78
23614223,66,66
23592246,57,57
23615120,75,75
23677185,70,70
23638716,60,60
23681397,73,73
23390507,82,82
23395892,72,72
23356257,73,73
23398747,65,65
23429999,67,67
23450238,67,67
23368865,74,74
23402318,73,73
23407830,76,76
23410193,63,63
23429573,69,69
23432894,60,60
23493626,67,67
23438564,70,70
23450175,65,65
23438920,57,57
23435394,67,67
23453743,63,63
23460075,68,68
23469252,74,74
23406671,69,69
23424759,67,67
23425583,65,65
23425058,67,67
23483336,69,69
23397221,70,70
23489344,74,74
23499913,63,63
23521353,75,75
23540145,70,70
23532950,72,72
23619511,66,66
23619888,74,74
23515157,74,74
23534273,55,55
23643124,77,77
23650900,69,69
23598330,68,68
23599799,82,82
23600802,51,51
23602327,59,59
23659107,80,80
23640618,67,67
23528369,68,68
23664131,73,73
23671650,82,82
23500218,74,74
23581371,79,79
23526744,80,80
23601940,72,72
23605113,66,66
23615196,76,76
23635002,78,78
23074928,72,72
23336806,75,75
23411000,68,68
23619571,65,65
23469517,62,62
23481533,68,68
23641198,75,75
23648636,68,68
23466052,58,58
23520441,73,73
23682603,56,56
23490567,69,69
23687840,71,71
23548490,73,73
23535927,70,70
23567039,78,78
23547605,74,74
23554180,62,62
23619770,68,68
23622228,67,67
23599212,67,67
23610961,67,67
23658689,80,80
23642695,60,60
23645706,65,65
23644953,69,69
23619512,68,68
23650993,69,69
23622239,67,67
23656663,73,73
23676885,64,64
23411692,67,67
23420320,67,67
23362552,70,70
23369247,61,61
23384561,67,67
23457951,54,54
23460395,76,76
23410118,70,70
23481617,65,65
23484614,74,74
23686211,68,68
23482069,69,69
23493948,72,72
23406134,71,71
23431394,62,62
23479288,73,73
23589425,77,77
23420396,74,74
23489113,67,67
23536107,75,75
23566320,72,72
23577685,60,60
23499293,54,54
23423182,75,75
23426475,63,63
23427003,77,77
23546773,73,73
23445577,74,74
23432160,68,68
23467986,60,60
23627893,75,75
23481865,74,74
23465948,72,72
23645727,65,65
23496823,73,73
23523703,71,71
23655007,83,83
23481485,70,70
23441884,72,72
23587098,72,72
23590313,63,63
23539802,71,71
23659535,72,72
23463154,85,85
23464751,70,70
23560363,66,66
23575563,76,76
23611946,73,73
23585207,63,63
23667624,71,71
23677911,65,65
23648100,73,73
23505015,68,68
23506579,69,69
23512668,69,69
23588072,77,77
23554732,69,69
23521310,71,71
23521983,66,66
23585727,73,73
23626561,77,77
23593450,62,62
23542452,72,72
23652171,70,70
23575618,72,72
23579087,51,51
23627439,72,72
23547727,65,65
23553711,76,76
23279882,71,71
23359748,73,73
23404182,75,75
23408380,64,64
23409567,65,65
23459769,59,59
23521020,65,65
23484273,73,73
23503326,64,64
23546870,58,58
23548077,61,61
23570619,70,70
23594822,70,70
23578748,72,72
23591894,72,72
23614452,69,69
23589049,77,77
23597163,74,74
23611404,70,70
23620529,64,64
23640621,66,66
23644562,73,73
23363143,73,73
23408408,68,68
23409838,55,55
23623375,71,71
23658499,73,73
23361463,75,75
23361773,74,74
23361464,69,69
23377083,65,65
23408496,70,70
23410239,64,64
23441396,70,70
23477981,68,68
23511732,73,73
23378196,71,71
23420224,71,71
23557146,72,72
23565732,73,73
23471712,72,72
23601696,75,75
23487641,71,71
23661716,74,74
23421787,49,49
23453444,67,67
23458829,73,73
23470144,72,72
23479727,73,73
23498371,70,70
23499114,75,75
23368683,73,73
23216749,73,73
23367966,70,70
23396421,69,69
23408395,64,64
23420267,77,77
23426707,63,63
23465743,69,69
23600082,65,65
23600325,75,75
23468645,72,72
23434159,64,64
23469406,73,73
23472970,79,79
23487194,62,62
23623692,44,44
23626365,72,72
23516536,47,47
23516550,65,65
23651166,60,60
23651786,50,50
23636886,74,74
23369036,72,72
23568991,63,63
23618047,63,63
23618896,72,72
23593076,86,86
23650491,71,71
23644450,68,68
23389193,81,81
23415384,72,72
23230135,72,72
23359119,66,66
23508007,75,75
23389628,67,67
23409205,66,66
23572454,71,71
23456537,70,70
23435879,75,75
23447867,64,64
23595549,69,69
23598537,68,68
23488908,53,53
23644582,73,73
23516476,62,62
23658419,72,72
23535888,71,71
23527035,73,73
23657086,63,63
23573205,61,61
23391453,60,60
23391587,58,58
23498306,60,60
23570891,76,76
23571944,83,83
23436570,75,75
23493446,53,53
23577681,59,59
23351682,71,71
23465887,74,74
23514543,72,72
23688780,70,70
23505279,62,62
23358720,59,59
23394399,64,64
23368783,75,75
23369269,67,67
23371174,75,75
23408401,62,62
23418350,59,59
23431553,56,56
23402898,76,76
23463486,62,62
23504763,59,59
23390787,66,66
23363719,68,68
23368336,66,66
23357448,74,74
23460027,75,75
23473850,52,52
23596193,73,73
23524813,69,69
23616242,69,69
23617119,64,64
23551233,65,65
23551624,74,74
23575639,74,74
23576315,51,51
23620555,67,67
23439966,73,73
23422778,82,82
23511693,70,70
23354888,76,76
23358103,73,73
23367714,61,61
23361467,69,69
23573172,75,75
23580448,74,74
23590559,80,80
23499242,69,69
23499686,72,72
23560966,57,57
23608517,64,64
23408966,64,64
23387637,84,84
23398396,53,53
23400653,67,67
23593384,65,65
23433215,77,77
23500844,73,73
23513857,67,67
23519837,63,63
23532744,48,48
23487834,70,70
23663072,66,66
23554762,64,64
23672898,64,64
23675141,76,76
23526661,72,72
23550556,63,63
23609585,47,47
23588677,63,63
23571588,71,71
23590096,67,67
23632240,59,59
23578110,69,69
23596900,81,81
23605042,51,51
23360946,65,65
23503924,75,75
23459239,53,53
23494946,72,72
23648481,71,71
23499172,76,76
23614221,66,66
23509392,74,74
23526025,65,65
23555629,62,62
23673053,68,68
23530815,66,66
23593557,77,77
23359101,67,67
23620415,65,65
23546730,59,59
23659105,73,73
23585797,75,75
23428143,46,46
23408383,64,64
23577465,58,58
23578208,64,64
23628019,71,71
23541709,67,67
23531696,72,72
23507079,65,65
23515827,74,74
23589400,64,64
23544625,72,72
23573041,59,59
23326569,71,71
23408407,62,62
23222098,70,70
23415175,68,68
23376713,67,67
23454002,79,79
23383975,72,72
23393561,72,72
23398245,70,70
23482014,75,75
23482377,72,72
23520637,73,73
23521623,62,62
23425237,70,70
23429907,60,60
23439412,73,73
23355276,64,64
23535938,80,80
23540206,73,73
23428167,71,71
23445763,72,72
23594353,60,60
23615760,50,50
23463388,69,69
23429949,60,60
23446096,75,75
23538344,63,63
23597413,56,56
23462997,73,73
23627598,76,76
23649105,75,75
23469991,64,64
23470047,62,62
23484275,77,77
23679371,72,72
23499771,74,74
23512558,53,53
23620193,71,71
23546810,64,64
23618294,62,62
23626327,59,59
23664774,72,72
23367144,71,71
23371666,72,72
23463291,71,71
23466221,73,73
23362384,72,72
23521898,72,72
23543863,63,63
23554192,74,74
23554636,63,63
23656266,72,72
23584391,67,67
23627899,71,71
23634178,60,60
23672142,66,66
23560711,78,78
23568216,72,72
23649383,83,83
23654891,73,73
23619556,67,67
23637848,73,73
23641063,77,77
23674016,72,72
23376954,67,67
23556506,68,68
23516281,73,73
23531127,58,58
23607033,68,68
23607639,73,73
23580752,63,63
23588329,66,66
23686388,71,71
23617221,73,73
23665406,72,72
23669590,68,68
23681754,69,69
23655515,73,73
23660861,72,72
23646597,67,67
23648245,70,70
23673285,84,84
23517678,72,72
23533610,65,65
23503732,78,78
23407124,69,69
23440468,64,64
23578311,54,54
23558175,77,77
23621660,74,74
22979473,73,73
22984428,63,63
23002008,63,63
23007636,66,66
23029830,69,69
23039927,57,57
23051080,69,69
23374871,76,76
23376167,67,67
23376963,73,73
23377449,72,72
23378125,81,81
20480657,78,78
20484330,75,75
20577371,66,66
20647841,85,85
20727101,72,72
20762294,73,73
20776011,74,74
20828066,80,80
23063755,68,68
23064565,75,75
23083061,64,64
23088284,76,76
23097127,66,66
23097990,75,75
23109763,67,67
23378569,58,58
23378879,70,70
23378921,80,80
23379340,81,81
23379689,66,66
23380083,68,68
23380379,63,63
23380865,70,70
23128717,72,72
23131485,75,75
23132686,72,72
23133753,86,86
23133887,73,73
23138518,76,76
23149372,63,63
23155609,61,61
23383538,76,76
23384281,73,73
23384577,71,71
23385253,83,83
23385482,68,68
23176507,64,64
23190534,68,68
23190978,64,64
23191344,65,65
23198525,68,68
23200606,79,79
20946407,69,69
20948904,70,70
21073362,79,79
21093908,74,74
21095704,73,73
21130791,71,71
21152971,78,78
21168509,71,71
21316348,70,70
21688096,69,69
21697492,77,77
21718904,79,79
21730339,82,82
21763588,81,81
21780679,67,67
21795097,70,70
21866162,70,70
22518301,64,64
22537618,67,67
22537713,65,65
22603904,70,70
22605186,68,68
22609599,72,72
22626299,80,80
22628338,80,80
22632698,66,66
23405799,78,78
23407003,62,62
23407313,64,64
21932825,70,70
21953695,70,70
22013934,73,73
22016311,73,73
22029162,70,70
22034441,80,80
22050708,72,72
22641689,70,70
22643957,73,73
22644080,54,54
22644404,71,71
22650102,71,71
22665355,66,66
22681731,80,80
22703062,72,72
23295873,76,76
23302342,63,63
23307660,74,74
22709824,71,71
22713807,71,71
22715212,74,74
22717290,71,71
23409768,72,72
23410148,78,78
23410324,68,68
23411215,77,77
22071969,81,81
22094797,74,74
22095015,69,69
22118600,73,73
22120139,75,75
22182696,75,75
23324832,59,59
23327882,74,74
23332002,71,71
23332460,78,78
23335214,82,82
23338169,76,76
23341194,66,66
22747327,80,80
22747651,64,64
22770493,74,74
22776783,82,82
22786908,75,75
22788704,74,74
22824925,71,71
22828475,62,62
23355193,76,76
23421812,72,72
23357609,72,72
23358877,67,67
23358905,68,68
23360014,66,66
23360081,76,76
23360296,80,80
23360634,78,78
23361620,68,68
23361835,77,77
23362779,75,75
23429289,74,74
23429599,70,70
23430951,64,64
23431303,64,64
22852270,78,78
22894052,82,82
22956556,64,64
23094574,69,69
23096976,71,71
23108196,66,66
23110182,69,69
23116810,68,68
23125597,74,74
23127636,72,72
23135736,79,79
23140233,78,78
23145308,67,67
22959687,71,71
22967329,76,76
22977630,75,75
22982180,64,64
23003444,71,71
23017443,77,77
23021965,69,69
23032495,79,79
23382261,74,74
23382638,73,73
23384920,67,67
23147090,78,78
23149788,71,71
23153260,73,73
23167379,70,70
23173482,75,75
23179004,81,81
23394006,66,66
23394707,73,73
23397595,68,68
23398042,71,71
23399687,65,65
23400190,71,71
23401229,73,73
23200126,64,64
23202852,81,81
23211533,63,63
23213854,82,82
23221644,76,76
23226328,68,68
23476579,71,71
23478241,69,69
23480886,62,62
23409315,66,66
23409801,65,65
23410988,65,65
23237911,76,76
23481696,65,65
23412689,77,77
23415323,66,66
23246120,78,78
23250008,72,72
23259429,77,77
23416739,61,61
23416753,68,68
23417200,74,74
23417549,71,71
23347942,68,68
23491888,75,75
23301267,74,74
23305708,83,83
23309043,64,64
23310205,76,76
23314766,68,68
23425353,64,64
23425892,73,73
23426635,78,78
23427188,62,62
23427269,72,72
23428026,71,71
23361821,67,67
23362765,55,55
23497396,73,73
23428699,62,62
23325810,77,77
23326053,66,66
23326606,73,73
23330050,77,77
23330575,71,71
23333477,65,65
23334139,72,72
23334368,69,69
23334597,78,78
23335178,76,76
23367315,62,62
23368044,70,70
23368259,61,61
23500854,78,78
23501798,51,51
23502245,62,62
23503002,71,71
23504256,76,76
23504351,72,72
23432548,71,71
23432791,70,70
23433277,67,67
23338971,72,72
23344831,68,68
23347261,68,68
23349610,71,71
23369326,77,77
23372027,67,67
23372041,68,68
23372108,70,70
23505943,65,65
23436221,83,83
23436841,71,71
23437341,68,68
23438285,64,64
23438623,77,77
23438690,75,75
23438838,70,70
23353808,66,66
23354456,72,72
23355752,70,70
23356562,50,50
23372580,78,78
23509736,71,71
23511384,64,64
23357763,74,74
23357844,62,62
23358788,68,68
23512356,76,76
23513814,66,66
23514286,60,60
23514987,66,66
23515191,64,64
23515744,72,72
23377817,68,68
23379518,59,59
23379666,71,71
23361908,81,81
23362408,65,65
23362503,57,57
23363003,75,75
23364419,77,77
23518903,54,54
23519551,73,73
23443821,78,78
23444145,64,64
23444279,78,78
23444617,73,73
23446938,81,81
23367416,71,71
23368550,65,65
23369117,64,64
23369265,65,65
23370575,77,77
23371008,77,77
23372142,67,67
23451798,82,82
23452245,78,78
23454432,72,72
23454566,75,75
23374382,78,78
23374988,77,77
23375354,80,80
23455538,78,78
23458993,65,65
23387403,83,83
23390872,64,64
23527880,85,85
23528232,64,64
23528933,64,64
23529338,69,69
23460088,65,65
23460507,78,78
23460602,69,69
23462532,74,74
23381281,80,80
23388071,75,75
23397129,65,65
23399235,75,75
23400148,76,76
23400782,82,82
23401444,79,79
23402025,78,78
23495929,79,79
23497077,71,71
23545996,65,65
23399855,70,70
23400249,74,74
23402740,74,74
23403927,86,86
23405952,74,74
23547697,67,67
23548278,67,67
23548683,68,68
23549884,70,70
23498616,63,63
23499211,65,65
23499440,69,69
23500144,65,65
23406304,68,68
23407882,66,66
23408005,75,75
23408692,70,70
23408935,81,81
23405123,74,74
23405972,65,65
23501183,67,67
23501602,69,69
23504423,55,55
23551331,75,75
23551775,66,66
23552208,78,78
23553342,56,56
23553423,73,73
23553504,63,63
23407659,62,62
23408740,71,71
23409374,85,85
23410374,85,85
23410860,82,82
23415577,67,67
23504948,73,73
23506892,78,78
23507811,65,65
23557001,65,65
23557850,74,74
23411131,77,77
23420250,69,69
23416879,67,67
23561509,60,60
23421976,78,78
23422638,67,67
23512428,70,70
23512442,78,78
23512495,67,67
23513777,82,82
23514358,66,66
23514763,66,66
23562481,80,80
23562791,77,77
23562900,80,80
23563439,72,72
23563682,69,69
23420728,75,75
23420823,82,82
23421767,67,67
23425392,66,66
23427255,73,73
23427808,78,78
23568609,69,69
23516288,74,74
23518112,49,49
23519218,78,78
23422281,68,68
23423239,62,62
